number,AllEven,Last4Increasing,NumberDigitExceptFirst,NumberDigit,Lap doi,Taxi,XXX,YYY,TuQuy
0325574368,False,False,7,8,False,False,False,False,False
0325574443,False,False,5,6,False,False,False,False,False
0325574445,False,False,5,6,False,False,False,False,False
0325574757,False,False,5,6,False,False,False,False,False
0325574797,False,False,6,7,False,False,False,False,False
0325575268,False,False,6,7,False,False,False,False,False
0325575468,False,False,7,8,False,False,False,False,False
0325575475,False,False,5,6,False,False,False,False,False
0325575539,False,False,5,6,False,False,False,False,False
0325575639,False,False,6,7,False,False,False,False,False
0325575728,False,False,5,6,False,False,False,False,False
0325576234,False,False,6,7,False,False,False,False,False
0325576239,False,False,6,7,False,False,False,False,False
0325576279,False,False,6,7,False,False,False,False,False
0325576368,False,False,6,7,False,False,False,False,False
0325576386,False,False,6,7,False,False,False,False,False
0325576468,False,False,7,8,False,False,False,False,False
0325576739,False,False,6,7,False,False,False,False,False
0325578488,False,False,6,7,False,False,False,False,False
0325578881,False,False,6,7,False,False,False,False,False
0325579557,False,False,5,6,False,False,False,False,False
0325579768,False,False,7,8,False,False,False,False,False
0325580286,False,False,6,6,False,False,False,False,False
0325580330,False,False,5,5,False,False,False,False,False
0325580660,False,False,6,6,False,False,False,False,False
0325580879,False,False,7,7,False,False,False,False,False
0325581221,False,False,5,6,False,False,False,False,False
0325581974,False,False,8,9,False,False,False,False,False
0325582039,False,False,6,6,False,False,False,False,False
0325582079,False,False,7,7,False,False,False,False,False
0325582340,False,False,6,6,False,False,False,False,False
0325582499,False,False,6,7,False,False,False,False,False
0325583567,False,False,6,7,False,False,False,False,False
0325583639,False,False,6,7,False,False,False,False,False
0325583773,False,False,5,6,False,False,False,False,False
0325584039,False,False,7,7,False,False,False,False,False
0325584068,False,False,7,7,False,False,False,False,False
0325584188,False,False,6,7,False,False,False,False,False
0325584279,False,False,7,8,False,False,False,False,False
0325584339,False,False,6,7,False,False,False,False,False
0325584446,False,False,6,7,False,False,False,False,False
0325584564,False,False,6,7,False,False,False,False,False
0325584689,False,False,7,8,False,False,False,False,False
0325584968,False,False,7,8,False,False,False,False,False
0325584979,False,False,7,8,False,False,False,False,False
0325585253,False,False,4,5,False,False,False,False,False
0325585279,False,False,6,7,False,False,False,False,False
0325585550,False,False,5,5,False,False,False,False,False
0325585837,False,False,5,6,False,False,False,False,False
0325585966,False,False,6,7,False,False,False,False,False
0325586279,False,False,7,8,False,False,False,False,False
0325586639,False,False,6,7,False,False,False,False,False
0325587179,False,False,7,8,False,False,False,False,False
0325587337,False,False,5,6,False,False,False,False,False
0325588837,False,False,5,6,False,False,False,False,False
0325588853,False,False,4,5,False,False,False,False,False
0325589039,False,False,6,6,False,False,False,False,False
0325589768,False,False,7,8,False,False,False,False,False
0325590139,False,False,6,6,False,False,False,False,False
0325590159,False,False,6,6,False,False,False,False,False
0325590288,False,False,6,6,False,False,False,False,False
0325590368,False,False,7,7,False,False,False,False,False
0325590659,False,False,6,6,False,False,False,False,False
0325590866,False,False,7,7,False,False,False,False,False
0325590889,False,False,6,6,False,False,False,False,False
0325591288,False,False,6,7,False,False,False,False,False
0325592221,False,False,5,6,False,False,False,False,False
0325592986,False,False,6,7,False,False,False,False,False
0325593179,False,False,6,7,False,False,False,False,False
0325593739,False,False,5,6,False,False,False,False,False
0325593799,False,False,5,6,False,False,False,False,False
0325594086,False,False,8,8,False,False,False,False,False
0325594166,False,False,7,8,False,False,False,False,False
0325594334,False,False,5,6,False,False,False,False,False
0325594868,False,False,7,8,False,False,False,False,False
0325595499,False,False,5,6,False,False,False,False,False
0325596179,False,False,7,8,False,False,False,False,False
0325596499,False,False,6,7,False,False,False,False,False
0325596661,False,False,6,7,False,False,False,False,False
0325597774,False,False,6,7,False,False,False,False,False
0325598068,False,False,7,7,False,False,False,False,False
0325598739,False,False,6,7,False,False,False,False,False
0325599479,False,False,6,7,False,False,False,False,False
0325599639,False,False,5,6,False,False,False,False,False
0325599915,False,False,5,6,False,False,False,False,False
0325599971,False,False,6,7,False,False,False,False,False
0325600048,False,False,7,7,False,False,False,False,False
0325600050,False,False,5,5,False,False,False,False,False
0325600062,False,False,5,5,False,False,False,False,False
0325600266,False,False,5,5,False,False,False,False,False
0325600466,False,False,6,6,False,False,False,False,False
0325600879,False,False,8,8,False,False,False,False,False
0325601119,False,False,7,7,False,False,False,False,False
0325601379,False,False,8,8,False,False,False,False,False
0325601439,False,False,8,8,False,False,False,False,False
0325601479,False,False,9,9,False,False,False,False,False
0325601786,False,False,8,8,False,False,False,False,False
0325601878,False,False,8,8,False,False,False,False,False
0325602179,False,False,8,8,False,False,False,False,False
0325602228,False,False,6,6,False,False,False,False,False
0325602739,False,False,7,7,False,False,False,False,False
0325602786,False,False,7,7,False,False,False,False,False
0325602986,False,False,7,7,False,False,False,False,False
0325603139,False,False,7,7,False,False,False,False,False
0325603179,False,False,8,8,False,False,False,False,False
0325603266,False,False,5,5,False,False,False,False,False
0325603689,False,False,7,7,False,False,False,False,False
0325603768,False,False,7,7,False,False,False,False,False
0325604186,False,False,8,8,False,False,False,False,False
0325604260,False,False,6,6,False,False,False,False,False
0325604286,False,False,7,7,False,False,False,False,False
0325604539,False,False,7,7,False,False,False,False,False
0325604660,False,False,6,6,False,False,False,False,False
0325604968,False,False,8,8,False,False,False,False,False
0325605166,False,False,6,6,False,False,False,False,False
0325605488,False,False,7,7,False,False,False,False,False
0325605786,False,False,7,7,False,False,False,False,False
0325605969,False,False,6,6,False,False,False,False,False
0325606179,False,False,8,8,False,False,False,False,False
0325606867,False,False,7,7,False,False,False,False,False
0325607286,False,False,7,7,False,False,False,False,False
0325607288,False,False,7,7,False,False,False,False,False
0325607568,False,False,7,7,False,False,False,False,False
0325607772,False,False,6,6,False,False,False,False,False
0325608166,False,False,7,7,False,False,False,False,False
0325608186,False,False,7,7,False,False,False,False,False
0325608279,False,False,8,8,False,False,False,False,False
0325608499,False,False,8,8,False,False,False,False,False
0325608599,False,False,7,7,False,False,False,False,False
0325608860,False,False,6,6,False,False,False,False,False
0325609186,False,False,8,8,False,False,False,False,False
0325609188,False,False,8,8,False,False,False,False,False
0325609468,False,False,8,8,False,False,False,False,False
0325609488,False,False,8,8,False,False,False,False,False
0325609739,False,False,7,7,False,False,False,False,False
0325610766,False,False,7,7,False,False,False,False,False
0325610768,False,False,8,8,False,False,False,False,False
0325611129,False,False,6,7,False,False,False,False,False
0325611198,False,False,7,8,False,False,False,False,False
0325611266,False,False,5,6,False,False,False,False,False
0325611479,False,False,8,9,False,False,False,False,False
0325612768,False,False,7,8,False,False,False,False,False
0325612786,False,False,7,8,False,False,False,False,False
0325614066,False,False,7,7,False,False,False,False,False
0325614261,False,False,6,7,False,False,False,False,False
0325614486,False,False,7,8,False,False,False,False,False
0325614679,False,False,8,9,False,False,False,False,False
0325615225,False,False,5,6,False,False,False,False,False
0325615379,False,False,7,8,False,False,False,False,False
0325615989,False,False,7,8,False,False,False,False,False
0325616006,False,False,6,6,False,False,False,False,False
0325616103,False,False,6,6,False,False,False,False,False
0325616156,False,False,5,6,False,False,False,False,False
0325616172,False,False,6,7,False,False,False,False,False
0325616599,False,False,6,7,False,False,False,False,False
0325616781,False,False,7,8,False,False,False,False,False
0325617488,False,False,8,9,False,False,False,False,False
0325617566,False,False,6,7,False,False,False,False,False
0325618166,False,False,6,7,False,False,False,False,False
0325618444,False,False,7,8,False,False,False,False,False
0325618739,False,False,8,9,False,False,False,False,False
0325618768,False,False,7,8,False,False,False,False,False
0325619186,False,False,7,8,False,False,False,False,False
0325619361,False,False,6,7,False,False,False,False,False
0325619399,False,False,6,7,False,False,False,False,False
0325620288,False,False,6,6,False,False,False,False,False
0325620466,False,False,6,6,False,False,False,False,False
0325620562,False,False,5,5,False,False,False,False,False
0325620862,False,False,6,6,False,False,False,False,False
0325620879,False,False,8,8,False,False,False,False,False
0325622253,False,False,4,5,False,False,False,False,False
0325622479,False,False,7,8,False,False,False,False,False
0325622488,False,False,6,7,False,False,False,False,False
0325623086,False,False,6,6,False,False,False,False,False
0325623162,False,False,5,6,False,False,False,False,False
0325623332,False,False,4,5,False,False,False,False,False
0325623451,False,False,6,7,False,False,False,False,False
0325624062,False,False,6,6,False,False,False,False,False
0325624166,False,False,6,7,False,False,False,False,False
0325624299,False,False,6,7,False,False,False,False,False
0325624588,False,False,6,7,False,False,False,False,False
0325624599,False,False,6,7,False,False,False,False,False
0325624799,False,False,7,8,False,False,False,False,False
0325625039,False,False,6,6,False,False,False,False,False
